Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,CELL_DIVISION_TIME,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1586,1586,14,131.359,62.223,194.205,17.465,5,5,3,1,None,-10921639,32929.839,32931,32896,32953,13073146,11.340,4.991,3.127E-4,1.816
ID10276,10276,14,123.844,61.630,193.567,16.938,6,6,3,1,None,-10921639,32929.453,32929,32909,32955,13072993,10.112,5.025,2.805E-4,1.826
ID5454,5454,14,131.123,60.488,193.485,16.843,7,7,3,1,None,-10921639,32931.668,32936,32886,32963,13073872,18.799,5.938,3.489E-4,1.222
ID41415,41415,14,138.311,61.207,191.824,16.347,8,8,3,1,None,-10921639,32933.519,32937,32887,32963,13074607,18.386,5.004,3.596E-4,1.288
ID22524,22524,14,144.072,61.151,191.233,17.234,9,9,3,1,None,-10921639,32934.635,32932,32897,32976,13075050,15.511,4.948,3.526E-4,1.497
ID38931,38931,14,169.696,60.124,191.406,17.454,10,10,3,1,None,-10921639,32941.418,32936,32897,33007,13077743,22.652,4.913,4.440E-4,1.291
ID25182,25182,14,179.360,59.519,192.698,16.851,11,11,3,1,None,-10921639,32949.189,32942,32905,33026,13080828,28.018,4.908,5.068E-4,1.191
ID32602,32602,14,205.498,59.281,193.856,17.415,12,12,3,1,None,-10921639,32943.804,32934,32899,33048,13078690,31.881,4.878,5.129E-4,1.059
ID36240,36240,14,217.618,59.282,194.184,17.803,13,13,3,1,None,-10921639,32944.479,32934,32893,33058,13078958,33.493,4.871,5.275E-4,1.037
ID27986,27986,14,208.194,58.874,194.400,17.668,14,14,3,1,None,-10921639,32941.166,32932,32895,33048,13077643,30.975,4.851,4.978E-4,1.058
ID32175,32175,14,238.057,60.258,194.508,17.577,15,15,3,1,None,-10921639,32943.972,32935,32899,33046,13078757,31.520,4.883,5.397E-4,1.128
ID47370,47370,14,165.390,61.360,192.400,17.838,16,16,3,1,None,-10921639,32929.322,32922,32890,33011,13072941,23.602,11.030,2.369E-4,0.661
ID47372,47372,14,225.520,59.689,196.935,17.816,16,16,3,1,4,-10921639,32934.239,32928,32887,33059,13074893,31.538,10.934,3.301E-4,0.689
ID44158,44158,14,191.756,62.638,191.015,16.417,17,17,3,1,None,-10921639,32925.108,32919,32880,33033,13071268,32.053,4.839,2.901E-4,0.596
ID44286,44286,14,188.754,59.356,198.646,18.106,17,17,3,1,4,-10921639,32926.171,32922,32883,33016,13071690,27.930,4.844,2.540E-4,0.599
ID50233,50233,14,181.542,60.403,191.218,16.407,18,18,3,1,None,-10921639,32921.796,32917,32882,33018,13069953,29.736,4.826,2.720E-4,0.602
ID50363,50363,14,184.437,56.403,199.941,18.511,18,18,3,1,4,-10921639,32924.463,32920,32880,33020,13071012,30.785,11.400,2.208E-4,0.472
ID53279,53279,14,180.318,61.104,190.363,16.364,19,19,3,1,None,-10921639,32919.849,32913,32880,33044,13069180,30.817,4.785,2.519E-4,0.538
ID53409,53409,14,182.291,57.840,198.383,18.323,19,19,3,1,4,-10921639,32923.834,32919,32880,33029,13070762,28.842,10.988,2.284E-4,0.521
ID59399,59399,14,171.355,58.710,195.225,18.141,20,20,3,1,4,-10921639,32924.307,32919,32886,33002,13070950,24.173,10.975,2.241E-4,0.610
ID59286,59286,14,163.269,64.279,194.180,16.636,20,20,3,1,None,-10921639,32916.199,32911,32881,33002,13067731,27.232,11.400,1.782E-4,0.431
ID56301,56301,14,182.323,56.323,191.397,17.591,21,21,3,1,None,-10921639,32934.204,32931,32891,33005,13074879,22.550,10.971,2.606E-4,0.761
ID56302,56302,14,184.085,59.222,192.294,17.337,21,21,3,1,None,-10921639,32934.081,32927,32895,33021,13074830,23.127,11.400,2.447E-4,0.697
ID56190,56190,14,173.304,63.257,197.730,16.720,21,21,3,1,None,-10921639,32923.262,32916,32882,33017,13070535,30.482,4.790,2.262E-4,0.489
ID65058,65058,14,151.354,59.849,188.856,16.761,22,22,3,1,None,-10921639,32924.602,32922,32886,32984,13071067,22.169,11.400,1.849E-4,0.549
ID65200,65200,14,157.739,54.137,190.308,17.814,22,22,3,1,None,-10921639,32929.599,32928,32889,32974,13073051,17.816,11.400,2.124E-4,0.785
ID65208,65208,14,213.260,62.030,202.244,17.705,22,22,3,1,None,-10921639,32935.423,32932,32889,33016,13075363,25.736,11.400,3.085E-4,0.789
ID62154,62154,14,150.002,59.757,186.999,16.134,23,23,3,1,None,-10921639,32922.597,32923,32888,32966,13070271,16.882,11.400,1.683E-4,0.656
ID62296,62296,14,157.510,53.739,189.100,17.566,23,23,3,1,None,-10921639,32927.181,32927,32893,32978,13072091,15.898,11.400,1.834E-4,0.760
ID62302,62302,14,188.165,62.674,200.122,17.163,23,23,3,1,None,-10921639,32931.438,32924,32899,32999,13073781,22.647,11.400,2.509E-4,0.730
ID70698,70698,14,146.438,60.310,187.411,16.389,24,24,3,1,None,-10921639,32922.134,32921,32890,32962,13070087,16.885,11.400,1.422E-4,0.555
ID70853,70853,14,162.597,54.079,189.639,18.093,24,24,3,1,None,-10921639,32932.053,32930,32892,32973,13074025,18.756,11.400,2.125E-4,0.746
ID70859,70859,14,191.200,63.241,199.992,17.176,24,24,3,1,None,-10921639,32934.491,32930,32896,32989,13074993,22.419,11.079,2.534E-4,0.744
ID68021,68021,14,161.389,52.401,191.174,18.209,25,25,3,1,None,-10921639,32931.678,32930,32891,32974,13073876,19.362,11.400,1.803E-4,0.613
ID68020,68020,14,147.710,59.438,188.504,16.611,25,25,3,1,None,-10921639,32925.285,32924,32888,32970,13071338,19.874,11.400,1.633E-4,0.541
ID68028,68028,14,204.877,62.121,201.556,17.360,25,25,3,1,None,-10921639,32937.307,32935,32892,32990,13076111,24.206,11.088,2.834E-4,0.771
ID76441,76441,14,157.251,53.976,189.274,17.441,26,26,3,1,None,-10921639,32929.922,32928,32900,32973,13073179,15.356,11.035,1.621E-4,0.695
ID76442,76442,14,161.973,51.845,193.019,18.499,26,26,3,1,None,-10921639,32933.539,32932,32890,32979,13074615,21.079,11.400,2.086E-4,0.652
ID76331,76331,14,160.567,65.000,200.200,15.856,26,26,3,1,None,-10921639,32926.144,32924,32884,32972,13071679,22.141,11.400,1.981E-4,0.589
ID73817,73817,14,159.630,51.234,195.114,19.463,27,27,3,1,None,-10921639,32931.458,32931,32898,32976,13073789,16.376,11.400,1.728E-4,0.695
ID73712,73712,14,146.544,54.793,184.366,17.595,27,27,3,1,None,-10921639,32924.141,32924,32898,32965,13070884,13.358,11.031,1.614E-4,0.795
ID73717,73717,14,159.159,62.918,196.657,17.178,27,27,3,1,None,-10921639,32923.199,32918,32896,32971,13070510,17.404,11.400,1.678E-4,0.635
ID81857,81857,14,184.491,50.707,196.158,19.407,28,28,3,1,None,-10921639,32944.232,32943,32905,32999,13078860,20.673,11.400,2.408E-4,0.767
ID81738,81738,14,156.533,53.985,185.505,17.508,28,28,3,1,None,-10921639,32933.335,32933,32903,32981,13074534,15.519,11.054,2.021E-4,0.858
ID81745,81745,14,173.998,62.104,197.885,16.898,28,28,3,1,None,-10921639,32933.700,32927,32902,32991,13074679,22.161,11.400,2.117E-4,0.629
ID79055,79055,14,159.127,53.200,186.846,17.331,29,29,3,1,None,-10921639,32935.678,32933,32906,32980,13075464,15.535,11.099,2.139E-4,0.907
ID79191,79191,14,182.047,50.654,196.956,19.057,29,29,3,1,None,-10921639,32946.363,32943,32908,33000,13079706,21.685,11.400,2.369E-4,0.720
ID78937,78937,14,168.272,61.224,198.969,16.748,29,29,3,1,None,-10921639,32929.733,32925,32888,32986,13073104,24.255,11.400,2.083E-4,0.565
ID84145,84145,14,155.372,53.606,186.930,16.580,30,30,3,1,None,-10921639,32932.232,32931,32892,32977,13074096,19.818,11.052,2.190E-4,0.728
ID84279,84279,14,195.470,50.665,197.428,18.180,30,30,3,1,None,-10921639,32945.640,32944,32895,33006,13079419,25.371,11.400,2.806E-4,0.729
ID84152,84152,14,192.222,61.520,200.231,16.185,30,30,3,1,None,-10921639,32933.461,32932,32889,32993,13074584,24.297,11.095,2.349E-4,0.637
ID20589,20589,15,122.919,105.982,229.802,29.267,0,0,3,1,None,-10921639,32926.985,32927,32904,32949,13072013,9.280,5.040,3.008E-4,2.134
ID7143,7143,15,119.310,105.307,230.144,29.431,1,1,3,1,None,-10921639,32925.237,32925,32901,32949,13071319,9.248,5.014,3.017E-4,2.147
ID14584,14584,15,113.299,103.805,229.949,29.058,2,2,3,1,None,-10921639,32923.519,32923,32908,32944,13070637,7.837,5.008,2.577E-4,2.165
ID17991,17991,15,126.335,105.712,230.185,29.372,3,3,3,1,None,-10921639,32928.280,32928,32902,32956,13072527,10.280,5.006,3.270E-4,2.094
ID16118,16118,15,119.907,105.426,230.810,29.844,4,4,3,1,None,-10921639,32927.640,32929,32897,32948,13072273,10.605,5.074,3.109E-4,1.930
ID2295,2295,15,118.605,105.527,231.007,29.092,5,5,3,1,None,-10921639,32928.438,32929,32906,32953,13072590,9.351,8.304,2.871E-4,2.021
ID11545,11545,15,116.830,106.118,231.499,29.146,6,6,3,1,9,-10921639,32930.247,32931,32903,32949,13073308,9.801,5.016,3.156E-4,2.120
ID11302,11302,15,117.480,106.761,232.415,28.554,6,6,3,1,None,-10921639,32922.300,32925,32886,32949,13070153,16.667,4.983,2.730E-4,1.078
ID6789,6789,15,114.192,105.067,231.717,28.597,7,7,3,1,None,-10921639,32923.229,32926,32891,32950,13070522,15.572,4.945,2.534E-4,1.071
ID7066,7066,15,115.586,104.314,230.515,29.274,7,7,3,1,9,-10921639,32930.149,32931,32905,32950,13073269,9.920,8.289,2.852E-4,1.893
ID42245,42245,15,116.895,104.945,229.169,28.875,8,8,3,1,9,-10921639,32929.720,32930,32909,32955,13073099,9.289,4.974,2.696E-4,1.911
ID23294,23294,15,135.681,104.603,228.401,29.502,9,9,3,1,9,-10921639,32929.738,32929,32898,32963,13073106,13.186,4.954,2.998E-4,1.497
ID39708,39708,15,149.488,103.918,228.623,29.507,10,10,3,1,9,-10921639,32935.788,32932,32898,32988,13075508,18.850,4.904,3.728E-4,1.302
ID25931,25931,15,151.600,103.265,230.293,29.909,11,11,3,1,9,-10921639,32933.599,32930,32896,32990,13074639,21.868,4.903,3.764E-4,1.133
ID34128,34128,15,156.842,104.021,231.429,30.276,12,12,3,1,9,-10921639,32930.159,32928,32891,33003,13073273,24.865,4.893,3.631E-4,0.961
ID36991,36991,15,168.839,104.226,231.097,29.836,13,13,3,1,9,-10921639,32934.504,32930,32893,33013,13074998,24.928,4.890,3.882E-4,1.025
ID28736,28736,15,172.333,103.978,230.741,29.982,14,14,3,1,9,-10921639,32930.929,32927,32890,33009,13073579,24.640,4.925,3.654E-4,0.976
ID33640,33640,15,184.302,106.150,230.848,30.399,15,15,3,1,9,-10921639,32934.073,32927,32892,33028,13074827,30.395,4.905,4.175E-4,0.904
ID48363,48363,15,137.115,106.455,232.675,30.921,16,16,3,1,None,-10921639,32922.383,32917,32891,32990,13070186,18.185,4.847,1.608E-4,0.582
ID48238,48238,15,152.340,106.581,227.842,29.652,16,16,3,1,None,-10921639,32918.728,32913,32886,32996,13068735,20.046,11.057,1.546E-4,0.508
ID45345,45345,15,149.846,106.613,234.713,31.104,17,17,3,1,None,-10921639,32926.710,32920,32895,33023,13071904,23.185,4.799,2.190E-4,0.622
ID45222,45222,15,178.578,106.677,226.281,29.576,17,17,3,1,None,-10921639,32924.428,32918,32892,33022,13070998,23.840,11.056,2.041E-4,0.564
ID51376,51376,15,171.906,107.365,234.764,31.167,18,18,3,1,None,-10921639,32928.844,32921,32894,33034,13072751,26.983,4.833,2.898E-4,0.707
ID51259,51259,15,179.742,107.474,224.603,29.797,18,18,3,1,None,-10921639,32927.161,32922,32888,33019,13072083,25.197,10.925,2.485E-4,0.649
ID54312,54312,15,198.031,107.176,223.913,29.778,19,19,3,1,None,-10921639,32926.990,32920,32890,33041,13072015,28.048,10.928,2.633E-4,0.618
ID54317,54317,15,139.518,103.686,233.970,29.279,19,19,3,1,None,-10921639,32922.448,32917,32895,32996,13070212,19.104,11.400,2.070E-4,0.713
ID60121,60121,15,184.920,107.573,221.484,27.870,20,20,3,1,None,-10921639,32925.967,32921,32887,33023,13071609,25.737,11.030,2.722E-4,0.696
ID60130,60130,15,144.706,103.588,230.816,27.341,20,20,3,1,None,-10921639,32920.562,32917,32894,33000,13069463,18.466,11.400,1.944E-4,0.693
ID56911,56911,15,159.220,106.947,218.316,26.671,21,21,3,1,None,-10921639,32923.887,32919,32885,32993,13070783,25.379,10.991,2.309E-4,0.599
ID57076,57076,15,147.874,104.161,234.234,28.235,21,21,3,1,None,-10921639,32920.411,32917,32889,32982,13069403,19.874,11.400,1.669E-4,0.553
ID65946,65946,15,159.573,107.761,221.881,27.981,22,22,3,1,None,-10921639,32923.698,32918,32890,32991,13070708,20.732,11.400,2.149E-4,0.682
ID65953,65953,15,142.935,104.440,237.437,28.107,22,22,3,1,None,-10921639,32921.416,32919,32891,32976,13069802,18.915,9.818,0.014,47.071
ID63066,63066,15,133.015,107.624,219.742,28.068,23,23,3,1,None,-10921639,32921.043,32919,32893,32960,13069654,15.795,11.092,1.648E-4,0.687
ID63078,63078,15,142.329,104.521,235.031,27.680,23,23,3,1,None,-10921639,32918.406,32916,32893,32965,13068607,16.039,11.400,1.806E-4,0.741
ID71568,71568,15,133.862,108.392,220.448,29.110,24,24,3,1,None,-10921639,32926.045,32922,32899,32964,13071640,15.834,11.096,1.783E-4,0.741
ID71576,71576,15,143.070,104.673,235.203,28.496,24,24,3,1,None,-10921639,32923.791,32920,32891,32968,13070745,19.303,4.884,2.152E-4,0.734
ID68757,68757,15,131.475,107.640,221.000,27.748,25,25,3,1,None,-10921639,32922.484,32920,32892,32955,13070226,16.104,11.400,1.705E-4,0.697
ID68766,68766,15,132.083,104.963,237.268,28.514,25,25,3,1,None,-10921639,32921.625,32920,32891,32959,13069885,17.327,9.851,0.006,24.036
ID77329,77329,15,136.006,107.828,225.432,29.512,26,26,3,1,None,-10921639,32925.101,32926,32896,32956,13071265,13.879,11.092,1.723E-4,0.817
ID77335,77335,15,138.249,105.040,240.760,29.730,26,26,3,1,None,-10921639,30319.134,32920,0,32954,12036696,5761.858,9.399,0.112,1.063
ID74567,74567,15,132.819,108.770,226.956,29.718,27,27,3,1,None,-10921639,32921.620,32921,32893,32956,13069883,13.429,11.400,1.472E-4,0.722
ID82589,82589,15,128.088,107.845,228.418,29.659,28,28,3,1,None,-10921639,32924.947,32925,32899,32961,13071204,13.015,11.400,1.505E-4,0.761
ID79719,79719,15,127.697,106.802,228.661,28.350,29,29,3,1,None,-10921639,32924.869,32924,32893,32955,13071173,13.953,11.061,1.464E-4,0.691
ID85000,85000,15,126.899,107.781,229.594,28.587,30,30,3,1,None,-10921639,32925.693,32927,32892,32955,13071500,14.973,11.069,1.516E-4,0.667
ID19848,19848,16,121.668,85.804,199.365,17.448,0,0,3,1,None,-10921639,32926.657,32927,32898,32948,13071883,10.689,4.995,3.309E-4,2.038
ID5635,5635,16,119.611,84.850,199.541,17.814,1,1,3,1,None,-10921639,32925.406,32927,32895,32948,13071386,11.453,4.986,3.206E-4,1.843
ID13861,13861,16,128.416,83.876,199.713,17.575,2,2,3,1,None,-10921639,32930.970,32932,32899,32954,13073595,12.201,5.017,3.592E-4,1.938
ID17278,17278,16,125.667,84.899,199.958,18.093,3,3,3,1,None,-10921639,32925.657,32927,32893,32953,13071486,14.194,4.977,3.002E-4,1.392
ID11842,11842,16,119.024,85.681,200.697,18.657,4,4,3,1,None,-10921639,32924.506,32928,32887,32951,13071029,15.615,4.996,3.074E-4,1.296
ID1589,1589,16,121.067,86.603,200.716,18.356,5,5,3,1,None,-10921639,32925.894,32928,32894,32950,13071580,12.795,4.983,3.353E-4,1.725
ID10284,10284,16,113.833,86.130,200.396,18.126,6,6,3,1,None,-10921639,32926.063,32928,32895,32946,13071647,11.264,5.013,3.171E-4,1.853
ID5668,5668,16,120.989,85.002,199.625,17.912,7,7,3,1,None,-10921639,32932.360,32934,32901,32957,13074147,12.758,4.993,3.520E-4,1.817
ID41502,41502,16,127.249,85.909,198.138,17.475,8,8,3,1,None,-10921639,32935.665,32936,32901,32964,13075459,11.804,4.970,3.642E-4,2.031
ID22526,22526,16,125.399,85.578,196.980,18.640,9,9,3,1,None,-10921639,32929.128,32931,32890,32965,13072864,17.577,4.999,3.487E-4,1.306
ID38934,38934,16,147.105,84.554,197.062,17.952,10,10,3,1,None,-10921639,32935.756,32934,32894,32990,13075495,21.357,4.937,4.301E-4,1.326
ID25185,25185,16,142.197,84.114,198.286,17.405,11,11,3,1,None,-10921639,32936.700,32934,32896,33003,13075870,20.551,4.942,4.270E-4,1.368
ID32606,32606,16,137.598,84.000,199.179,17.870,12,12,3,1,None,-10921639,32929.695,32927,32891,32987,13073089,19.934,4.981,3.869E-4,1.278
ID36243,36243,16,161.488,84.596,199.371,17.690,13,13,3,1,None,-10921639,32933.239,32929,32892,33006,13074496,23.707,4.951,4.314E-4,1.198
ID27989,27989,16,143.621,84.290,199.110,17.575,14,14,3,1,None,-10921639,32927.733,32925,32891,32989,13072310,20.343,4.913,3.725E-4,1.205
ID32179,32179,16,139.825,86.621,198.928,17.892,15,15,3,1,None,-10921639,32927.718,32926,32887,32990,13072304,19.059,4.954,3.901E-4,1.347
ID47375,47375,16,129.494,85.750,198.069,17.663,16,16,3,1,4,-10921639,32920.451,32920,32889,32962,13069419,14.689,11.400,2.026E-4,0.908
ID47378,47378,16,129.683,86.139,201.084,17.903,16,16,3,1,None,-10921639,32919.607,32920,32887,32967,13069084,16.251,11.009,2.141E-4,0.867
ID44289,44289,16,133.214,85.724,204.410,18.195,17,17,3,1,None,-10921639,32920.287,32920,32883,32973,13069354,19.380,10.978,1.951E-4,0.663
ID44284,44284,16,135.624,85.362,196.828,17.394,17,17,3,1,4,-10921639,32923.159,32921,32892,32976,13070494,16.874,11.400,2.176E-4,0.849
ID50361,50361,16,130.972,84.760,196.560,17.838,18,18,3,1,4,-10921639,32925.637,32923,32893,32967,13071478,14.947,11.013,2.363E-4,1.041
ID53411,53411,16,130.334,85.717,204.172,18.508,19,19,3,1,4,-10921639,32918.277,32915,32886,32984,13068556,21.571,10.954,1.865E-4,0.569
ID59402,59402,16,131.697,86.444,201.292,17.609,20,20,3,1,4,-10921639,32919.378,32918,32889,32972,13068993,16.374,4.823,1.903E-4,0.765
ID56309,56309,16,130.022,88.329,203.155,17.879,21,21,3,1,None,-10921639,32922.904,32922,32891,32980,13070393,17.086,11.400,1.634E-4,0.630
ID56191,56191,16,148.045,86.737,197.542,16.440,21,21,3,1,None,-10921639,32925.622,32924,32888,32989,13071472,22.306,4.862,2.424E-4,0.716
ID65061,65061,16,151.886,86.316,194.302,16.102,22,22,3,1,None,-10921639,32925.413,32923,32890,32983,13071389,19.738,11.057,2.143E-4,0.715
ID65206,65206,16,126.562,87.984,199.378,17.526,22,22,3,1,None,-10921639,32923.914,32921,32898,32970,13070794,13.938,11.400,1.425E-4,0.673
ID62159,62159,16,144.575,86.452,192.491,16.208,23,23,3,1,None,-10921639,32925.647,32924,32893,32978,13071482,17.999,11.030,1.893E-4,0.693
ID62300,62300,16,122.601,87.788,197.671,17.016,23,23,3,1,None,-10921639,32923.655,32920,32898,32968,13070691,13.319,11.400,1.249E-4,0.618
ID70858,70858,16,134.939,87.955,197.772,17.682,24,24,3,1,None,-10921639,32926.222,32924,32896,32973,13071710,14.116,11.400,1.318E-4,0.615
ID70703,70703,16,139.505,86.456,192.796,16.546,24,24,3,1,None,-10921639,32926.491,32927,32889,32967,13071817,18.909,11.038,1.781E-4,0.620
ID68026,68026,16,135.140,86.771,199.451,17.163,25,25,3,1,None,-10921639,32928.962,32927,32900,32964,13072798,12.975,11.400,1.381E-4,0.701
ID67903,67903,16,159.511,85.262,194.034,16.126,25,25,3,1,None,-10921639,32932.111,32931,32893,32980,13074048,18.935,11.017,2.234E-4,0.777
ID76447,76447,16,125.951,86.165,201.170,17.479,26,26,3,1,None,-10921639,32924.967,32924,32895,32953,13071212,11.315,11.400,1.159E-4,0.674
ID76328,76328,16,142.923,85.042,195.500,16.316,26,26,3,1,None,-10921639,32928.529,32930,32890,32968,13072626,17.783,11.069,2.161E-4,0.800
ID73616,73616,16,130.343,85.789,197.506,16.772,27,27,3,1,None,-10921639,32921.882,32925,32885,32963,13069987,18.438,10.991,1.823E-4,0.651
ID73721,73721,16,124.511,86.541,202.681,17.548,27,27,3,1,None,-10921639,32921.375,32922,32892,32951,13069786,11.617,11.400,1.160E-4,0.657
ID81748,81748,16,136.097,85.502,204.414,17.512,28,28,3,1,None,-10921639,32929.562,32929,32898,32964,13073036,13.548,11.400,1.451E-4,0.705
ID81632,81632,16,147.471,84.842,198.848,16.402,28,28,3,1,None,-10921639,32931.108,32933,32888,32970,13073650,19.276,11.000,2.165E-4,0.740
ID79067,79067,16,133.430,85.710,205.628,17.139,29,29,3,1,None,-10921639,32930.093,32929,32898,32960,13073247,12.438,11.400,1.415E-4,0.749
ID78939,78939,16,156.544,84.197,200.048,16.024,29,29,3,1,None,-10921639,32931.897,32932,32892,32972,13073963,17.725,11.020,2.213E-4,0.822
ID84161,84161,16,126.223,85.141,206.680,16.437,30,30,3,1,None,-10921639,32924.942,32926,32889,32960,13071202,16.621,11.062,1.280E-4,0.507
ID84155,84155,16,145.605,84.711,200.713,15.676,30,30,3,1,None,-10921639,32931.537,32931,32896,32967,13073820,14.705,11.043,2.092E-4,0.937
ID19849,19849,17,146.861,63.614,199.881,17.077,0,0,3,1,None,-10921639,32935.975,32933,32909,32977,13075582,14.869,4.952,4.016E-4,1.778
ID5637,5637,17,139.881,63.018,200.202,17.059,1,1,3,1,None,-10921639,32931.670,32929,32909,32968,13073873,13.315,4.934,3.704E-4,1.832
ID13862,13862,17,149.807,62.515,200.350,17.246,2,2,3,1,None,-10921639,32939.247,32937,32910,32977,13076881,15.203,4.959,4.340E-4,1.880
ID17279,17279,17,150.246,63.241,200.636,17.707,3,3,3,1,None,-10921639,32934.552,32934,32897,32973,13075017,15.667,4.966,4.067E-4,1.709
ID11844,11844,17,151.183,63.450,201.379,18.140,4,4,3,1,None,-10921639,32935.821,32936,32891,32980,13075521,18.680,4.973,4.291E-4,1.512
ID1590,1590,17,135.256,64.945,201.666,18.061,5,5,3,1,None,-10921639,32934.383,32934,32900,32975,13074950,14.892,4.979,4.097E-4,1.812
ID10285,10285,17,129.263,63.829,201.634,17.190,6,6,3,1,None,-10921639,32931.083,32930,32902,32958,13073640,12.615,4.975,3.425E-4,1.788
ID5670,5670,17,146.639,63.327,200.631,17.372,7,7,3,1,None,-10921639,32940.078,32939,32911,32978,13077211,14.405,4.946,3.980E-4,1.820
ID41503,41503,17,143.811,64.174,199.087,17.107,8,8,3,1,None,-10921639,32939.675,32938,32911,32980,13077051,14.303,4.952,3.573E-4,1.645
ID22527,22527,17,155.602,64.034,198.067,17.369,9,9,3,1,None,-10921639,32935.587,32932,32901,32990,13075428,17.401,4.915,3.757E-4,1.422
ID38935,38935,17,177.408,63.303,198.232,17.464,10,10,3,1,None,-10921639,32944.327,32937,32903,33027,13078898,26.432,4.872,4.897E-4,1.220
ID25187,25187,17,205.096,62.305,199.139,17.218,11,11,3,1,None,-10921639,32950.746,32940,32903,33047,13081446,32.812,4.874,5.639E-4,1.132
